Id,Weekly_Sales
23_31_2012-12-07,31047.056640625
23_31_2012-12-14,16812.375
23_31_2012-12-21,17917.2265625
23_31_2012-12-28,13563.01171875
23_31_2013-01-04,13743.9453125
23_31_2013-01-11,12715.6962890625
23_31_2013-01-18,15620.072265625
23_31_2013-01-25,16571.802734375
23_31_2013-02-01,47.78993225097656
23_31_2013-02-08,9534.9677734375
23_31_2013-02-15,17296.2890625
23_31_2013-02-22,17679.794921875
23_31_2013-03-01,17366.337890625
23_31_2013-03-08,15317.32421875
23_31_2013-03-15,15261.267578125
23_31_2013-03-22,17336.310546875
23_31_2013-03-29,18795.712890625
23_31_2013-04-05,17427.345703125
23_31_2013-04-12,15786.1640625
23_31_2013-04-19,15987.443359375
23_31_2013-04-26,16649.53515625
23_31_2013-05-03,13441.5029296875
23_31_2013-05-10,20850.064453125
23_31_2013-05-17,15807.5615234375
23_31_2013-05-24,15890.044921875
23_31_2013-05-31,13972.6611328125
23_31_2013-06-07,15795.5673828125
23_31_2013-06-14,13458.958984375
23_31_2013-06-21,14150.111328125
23_31_2013-06-28,16682.783203125
23_31_2013-07-05,11548.3154296875
23_31_2013-07-12,12260.3369140625
23_31_2013-07-19,15389.357421875
23_31_2013-07-26,12980.4052734375
23_32_2012-11-02,17337.244140625
23_32_2012-11-09,19134.69140625
23_32_2012-11-16,24299.228515625
23_32_2012-11-23,43817.90625
23_32_2012-11-30,27411.630859375
23_32_2012-12-07,34901.79296875
23_32_2012-12-14,20667.103515625
23_32_2012-12-21,21771.966796875
23_32_2012-12-28,17417.73828125
23_32_2013-01-04,17598.673828125
23_32_2013-01-11,16570.431640625
23_32_2013-01-18,19474.806640625
23_32_2013-01-25,20426.515625
23_32_2013-02-01,3902.517578125
23_32_2013-02-08,13389.6962890625
23_32_2013-02-15,21151.009765625
23_32_2013-02-22,21534.529296875
23_32_2013-03-01,21221.0625
23_32_2013-03-08,19172.0546875
23_32_2013-03-15,19115.990234375
23_32_2013-03-22,21191.04296875
23_32_2013-03-29,22650.4375
23_32_2013-04-05,21282.078125
23_32_2013-04-12,19640.8984375
23_32_2013-04-19,19842.17578125
23_32_2013-04-26,20504.255859375
23_32_2013-05-03,17296.236328125
23_32_2013-05-10,24704.79296875
23_32_2013-05-17,19662.2890625
23_32_2013-05-24,19744.775390625
23_32_2013-05-31,17827.392578125
23_32_2013-06-07,19650.298828125
23_32_2013-06-14,17313.693359375
23_32_2013-06-21,18004.837890625
23_32_2013-06-28,20537.509765625
23_32_2013-07-05,15403.04296875
23_32_2013-07-12,16115.068359375
23_32_2013-07-19,19244.087890625
23_32_2013-07-26,16835.134765625
23_33_2012-11-02,16098.5751953125
23_33_2012-11-09,17896.021484375
23_33_2012-11-16,23060.556640625
23_33_2012-11-23,42579.2421875
23_33_2012-11-30,26172.978515625
23_33_2012-12-07,33663.12890625
23_33_2012-12-14,19428.4375
23_33_2012-12-21,20533.298828125
23_33_2012-12-28,16179.08203125
23_33_2013-01-04,16360.0185546875
23_33_2013-01-11,15331.763671875
23_33_2013-01-18,18236.134765625
23_33_2013-01-25,19187.869140625
23_33_2013-02-01,2663.858642578125
23_33_2013-02-08,12151.0361328125
23_33_2013-02-15,19912.359375
23_33_2013-02-22,20295.865234375
23_33_2013-03-01,19982.40234375
23_33_2013-03-08,17933.392578125
23_33_2013-03-15,17877.333984375
23_33_2013-03-22,19952.380859375
23_33_2013-03-29,21411.78515625
23_33_2013-04-05,20043.423828125
23_33_2013-04-12,18402.2265625
23_33_2013-04-19,18603.517578125
23_33_2013-04-26,19265.6015625
23_33_2013-05-03,16057.57421875
23_33_2013-05-10,23466.130859375
23_33_2013-05-17,18423.625
23_33_2013-05-24,18506.115234375
23_33_2013-05-31,16588.732421875
23_33_2013-06-07,18411.642578125
23_33_2013-06-14,16075.029296875
23_33_2013-06-21,16766.177734375
23_33_2013-06-28,19298.849609375
23_33_2013-07-05,14164.384765625
23_33_2013-07-12,14876.4091796875
23_33_2013-07-19,18005.4296875
23_33_2013-07-26,15596.47265625
23_34_2012-11-02,24153.53515625
23_34_2012-11-09,25950.982421875
23_34_2012-11-16,31115.521484375
23_34_2012-11-23,50634.203125
23_34_2012-11-30,34227.9453125
23_34_2012-12-07,41718.1015625
23_34_2012-12-14,27483.408203125
23_34_2012-12-21,28588.263671875
23_34_2012-12-28,24234.03515625
23_34_2013-01-04,24414.978515625
23_34_2013-01-11,23386.728515625
23_34_2013-01-18,26291.103515625
23_34_2013-01-25,27242.83203125
23_34_2013-02-01,10718.814453125
23_34_2013-02-08,20205.998046875
23_34_2013-02-15,27967.318359375
23_34_2013-02-22,28350.822265625
23_34_2013-03-01,28037.359375
23_34_2013-03-08,25988.353515625
23_34_2013-03-15,25932.294921875
23_34_2013-03-22,28007.337890625
23_34_2013-03-29,29466.740234375
23_34_2013-04-05,28098.388671875
23_34_2013-04-12,26457.189453125
23_34_2013-04-19,26658.482421875
23_34_2013-04-26,27320.560546875
23_34_2013-05-03,24112.533203125
23_34_2013-05-10,31521.091796875
23_34_2013-05-17,26478.5859375
23_34_2013-05-24,26561.076171875
23_34_2013-05-31,24643.6875
23_34_2013-06-07,26466.599609375
23_34_2013-06-14,24129.994140625
23_34_2013-06-21,24821.140625
23_34_2013-06-28,27353.80859375
23_34_2013-07-05,22219.33984375
23_34_2013-07-12,22931.369140625
23_34_2013-07-19,26060.39453125
23_34_2013-07-26,23651.4375
23_35_2012-11-02,12702.2685546875
23_35_2012-11-09,14499.7177734375
23_35_2012-11-16,19664.255859375
23_35_2012-11-23,39182.90625
23_35_2012-11-30,22776.65625
23_35_2012-12-07,30266.8203125
23_35_2012-12-14,16032.130859375
23_35_2012-12-21,17136.98828125
23_35_2012-12-28,12782.771484375
23_35_2013-01-04,12963.7021484375
23_35_2013-01-11,11935.4521484375
23_35_2013-01-18,14839.828125
23_35_2013-01-25,15791.552734375
23_35_2013-02-01,-732.45703125
23_35_2013-02-08,8754.7236328125
23_35_2013-02-15,16516.04296875
23_35_2013-02-22,16899.55078125
23_35_2013-03-01,16586.09765625
23_35_2013-03-08,14537.076171875
23_35_2013-03-15,14481.0205078125
23_35_2013-03-22,16556.07421875
23_35_2013-03-29,18015.470703125
23_35_2013-04-05,16647.109375
23_35_2013-04-12,15005.9287109375
23_35_2013-04-19,15207.1982421875
23_35_2013-04-26,15869.29296875
23_35_2013-05-03,12661.263671875
23_35_2013-05-10,20069.818359375
23_35_2013-05-17,15027.3115234375
23_35_2013-05-24,15109.8056640625
23_35_2013-05-31,13192.4150390625
23_35_2013-06-07,15015.3271484375
23_35_2013-06-14,12678.7197265625
23_35_2013-06-21,13369.8623046875
23_35_2013-06-28,15902.5400390625
23_35_2013-07-05,10768.07421875
23_35_2013-07-12,11480.0947265625
23_35_2013-07-19,14609.1181640625
23_35_2013-07-26,12200.15625
23_36_2012-11-02,11942.9736328125
23_36_2012-11-09,13740.4267578125
23_36_2012-11-16,18904.962890625
23_36_2012-11-23,38423.62109375
23_36_2012-11-30,22017.375
23_36_2012-12-07,29507.533203125
23_36_2012-12-14,15272.84375
23_36_2012-12-21,16377.69921875
23_36_2012-12-28,12023.474609375
23_36_2013-01-04,12204.4140625
23_36_2013-01-11,11176.1640625
23_36_2013-01-18,14080.541015625
23_36_2013-01-25,15032.26171875
23_36_2013-02-01,-1491.7457275390625
23_36_2013-02-08,7995.43310546875
23_36_2013-02-15,15756.7529296875
23_36_2013-02-22,16140.25390625
23_36_2013-03-01,15826.80078125
23_36_2013-03-08,13777.7900390625
23_36_2013-03-15,13721.7265625
23_36_2013-03-22,15796.7763671875
23_36_2013-03-29,17256.181640625
23_36_2013-04-05,15887.822265625
23_36_2013-04-12,14246.6318359375
23_36_2013-04-19,14447.912109375
23_36_2013-04-26,15109.9912109375
23_36_2013-05-03,11901.970703125
23_36_2013-05-10,19310.53125
23_36_2013-05-17,14268.0224609375
23_36_2013-05-24,14350.5146484375
23_36_2013-05-31,12433.126953125
23_36_2013-06-07,14256.0419921875
23_36_2013-06-14,11919.4296875
23_36_2013-06-21,12610.57421875
23_36_2013-06-28,15143.240234375
23_36_2013-07-05,10008.7822265625
23_36_2013-07-12,10720.802734375
23_36_2013-07-19,13849.8232421875
23_36_2013-07-26,11440.87109375
23_38_2012-11-02,65351.125
23_38_2012-11-09,67148.6015625
23_38_2012-11-16,72313.1171875
23_38_2012-11-23,91831.7734375
23_38_2012-11-30,75425.5234375
23_38_2012-12-07,82915.703125
23_38_2012-12-14,68680.9921875
23_38_2012-12-21,69785.859375
23_38_2012-12-28,65431.62109375
23_38_2013-01-04,65612.5703125
23_38_2013-01-11,64584.30859375
23_38_2013-01-18,67488.6875
23_38_2013-01-25,68440.4140625
23_38_2013-02-01,51916.3828125
23_38_2013-02-08,61403.5703125
23_38_2013-02-15,69164.9140625
23_38_2013-02-22,69548.3828125
23_38_2013-03-01,69234.9375
23_38_2013-03-08,67185.9375
23_38_2013-03-15,67129.8671875
23_38_2013-03-22,69204.9140625
23_38_2013-03-29,70664.296875
23_38_2013-04-05,69295.9609375
23_38_2013-04-12,67654.7734375
23_38_2013-04-19,67856.0390625
23_38_2013-04-26,68518.109375
23_38_2013-05-03,65310.109375
23_38_2013-05-10,72718.6875
23_38_2013-05-17,67676.15625
23_38_2013-05-24,67758.6484375
23_38_2013-05-31,65841.2734375
23_38_2013-06-07,67664.1953125
23_38_2013-06-14,65327.55078125
23_38_2013-06-21,66018.734375
23_38_2013-06-28,68551.3515625
23_38_2013-07-05,63416.91796875
23_38_2013-07-12,64128.953125
23_38_2013-07-19,67257.9609375
23_38_2013-07-26,64849.0
23_40_2012-11-02,51841.9375
23_40_2012-11-09,53639.36328125
23_40_2012-11-16,58803.91015625
23_40_2012-11-23,78322.5546875
23_40_2012-11-30,61916.32421875
23_40_2012-12-07,69406.4609375
23_40_2012-12-14,55171.8125
23_40_2012-12-21,56276.65625
23_40_2012-12-28,51922.41796875
23_40_2013-01-04,52103.359375
23_40_2013-01-11,51075.109375
23_40_2013-01-18,53979.48828125
23_40_2013-01-25,54931.2109375
23_40_2013-02-01,38407.203125
23_40_2013-02-08,47894.3984375
23_40_2013-02-15,55655.703125
23_40_2013-02-22,56039.21875
23_40_2013-03-01,55725.7578125
23_40_2013-03-08,53676.74609375
23_40_2013-03-15,53620.68359375
23_40_2013-03-22,55695.7265625
23_40_2013-03-29,57155.12890625
23_40_2013-04-05,55786.78125
23_40_2013-04-12,54145.5625
23_40_2013-04-19,54346.8671875
23_40_2013-04-26,55008.953125
23_40_2013-05-03,51800.9296875
23_40_2013-05-10,59209.46484375
23_40_2013-05-17,54166.96875
23_40_2013-05-24,54249.45703125
23_40_2013-05-31,52332.05859375
23_40_2013-06-07,54154.9765625
23_40_2013-06-14,51818.35546875
23_40_2013-06-21,52509.5234375
23_40_2013-06-28,55042.1953125
23_40_2013-07-05,49907.7265625
23_40_2013-07-12,50619.765625
23_40_2013-07-19,53748.765625
23_40_2013-07-26,51339.8125
23_41_2012-11-02,12167.2431640625
23_41_2012-11-09,13964.689453125
23_41_2012-11-16,19129.23046875
23_41_2012-11-23,38647.91015625
23_41_2012-11-30,22241.638671875
23_41_2012-12-07,29731.78125
23_41_2012-12-14,15497.1171875
23_41_2012-12-21,16601.96875
23_41_2012-12-28,12247.7451171875
23_41_2013-01-04,12428.6826171875
23_41_2013-01-11,11400.431640625
23_41_2013-01-18,14304.806640625
23_41_2013-01-25,15256.5361328125
23_41_2013-02-01,-1267.4769287109375
23_41_2013-02-08,8219.701171875
23_41_2013-02-15,15981.0263671875
23_41_2013-02-22,16364.5302734375
23_41_2013-03-01,16051.0693359375
23_41_2013-03-08,14002.0634765625
23_41_2013-03-15,13945.9990234375
23_41_2013-03-22,16021.0498046875
23_41_2013-03-29,17480.451171875
23_41_2013-04-05,16112.087890625
23_41_2013-04-12,14470.8955078125
23_41_2013-04-19,14672.177734375
23_41_2013-04-26,15334.265625
23_41_2013-05-03,12126.2412109375
23_41_2013-05-10,19534.80078125
23_41_2013-05-17,14492.2841796875
23_41_2013-05-24,14574.7919921875
23_41_2013-05-31,12657.39453125
23_41_2013-06-07,14480.306640625
23_41_2013-06-14,12143.7001953125
23_41_2013-06-21,12834.84765625
23_41_2013-06-28,15367.5185546875
23_41_2013-07-05,10233.052734375
23_41_2013-07-12,10945.076171875
23_41_2013-07-19,14074.0986328125
23_41_2013-07-26,11665.142578125
23_42_2012-11-02,16615.083984375
23_42_2012-11-09,18412.53515625
23_42_2012-11-16,23577.0703125
23_42_2012-11-23,43095.73046875
23_42_2012-11-30,26689.498046875
23_42_2012-12-07,34179.64453125
23_42_2012-12-14,19944.9453125
23_42_2012-12-21,21049.806640625
23_42_2012-12-28,16695.587890625
23_42_2013-01-04,16876.529296875
23_42_2013-01-11,15848.2734375
23_42_2013-01-18,18752.6484375
23_42_2013-01-25,19704.373046875
23_42_2013-02-01,3180.3642578125
23_42_2013-02-08,12667.546875
23_42_2013-02-15,20428.87109375
23_42_2013-02-22,20812.375
23_42_2013-03-01,20498.916015625
23_42_2013-03-08,18449.896484375
23_42_2013-03-15,18393.84375
23_42_2013-03-22,20468.888671875
23_42_2013-03-29,21928.298828125
23_42_2013-04-05,20559.927734375
23_42_2013-04-12,18918.744140625
23_42_2013-04-19,19120.025390625
23_42_2013-04-26,19782.109375
23_42_2013-05-03,16574.08203125
23_42_2013-05-10,23982.638671875
23_42_2013-05-17,18940.1328125
23_42_2013-05-24,19022.625
23_42_2013-05-31,17105.23828125
23_42_2013-06-07,18928.1484375
23_42_2013-06-14,16591.533203125
23_42_2013-06-21,17282.685546875
23_42_2013-06-28,19815.353515625
23_42_2013-07-05,14680.8984375
23_42_2013-07-12,15392.91796875
23_42_2013-07-19,18521.935546875
23_42_2013-07-26,16112.98046875
23_44_2012-11-02,14613.8955078125
23_44_2012-11-09,16411.34765625
23_44_2012-11-16,21575.873046875
23_44_2012-11-23,41094.55078125
23_44_2012-11-30,24688.296875
23_44_2012-12-07,32178.455078125
23_44_2012-12-14,17943.755859375
23_44_2012-12-21,19048.6171875
23_44_2012-12-28,14694.3984375
23_44_2013-01-04,14875.3330078125
23_44_2013-01-11,13847.0810546875
23_44_2013-01-18,16751.4609375
23_44_2013-01-25,17703.17578125
23_44_2013-02-01,1179.1754150390625
23_44_2013-02-08,10666.3544921875
23_44_2013-02-15,18427.671875
23_44_2013-02-22,18811.181640625
23_44_2013-03-01,18497.72265625
23_44_2013-03-08,16448.712890625
23_44_2013-03-15,16392.654296875
23_44_2013-03-22,18467.701171875
23_44_2013-03-29,19927.103515625
23_44_2013-04-05,18558.74609375
23_44_2013-04-12,16917.55078125
23_44_2013-04-19,17118.8359375
23_44_2013-04-26,17780.912109375
23_44_2013-05-03,14572.896484375
23_44_2013-05-10,21981.447265625
23_44_2013-05-17,16938.935546875
23_44_2013-05-24,17021.439453125
23_44_2013-05-31,15104.046875
23_44_2013-06-07,16926.953125
23_44_2013-06-14,14590.3505859375
23_44_2013-06-21,15281.494140625
23_44_2013-06-28,17814.1640625
23_44_2013-07-05,12679.701171875
23_44_2013-07-12,13391.728515625
23_44_2013-07-19,16520.75
23_44_2013-07-26,14111.787109375
23_45_2012-11-23,36356.609375
23_45_2012-12-07,27440.4921875
23_46_2012-11-02,29618.6953125
23_46_2012-11-09,31416.123046875
23_46_2012-11-16,36580.67578125
23_46_2012-11-23,56099.33203125
23_46_2012-11-30,39693.09375
23_46_2012-12-07,47183.25390625
23_46_2012-12-14,32948.5546875
23_46_2012-12-21,34053.4296875
23_46_2012-12-28,29699.19140625
23_46_2013-01-04,29880.126953125
23_46_2013-01-11,28851.896484375
23_46_2013-01-18,31756.26171875
23_46_2013-01-25,32707.970703125
23_46_2013-02-01,16183.9677734375
23_46_2013-02-08,25671.146484375
23_46_2013-02-15,33432.47265625
23_46_2013-02-22,33815.9765625
23_46_2013-03-01,33502.52734375
23_46_2013-03-08,31453.50390625
23_46_2013-03-15,31397.451171875
23_46_2013-03-22,33472.49609375
23_46_2013-03-29,34931.8984375
23_46_2013-04-05,33563.53125
23_46_2013-04-12,31922.353515625
23_46_2013-04-19,32123.630859375
23_46_2013-04-26,32785.71875
23_46_2013-05-03,29577.69140625
23_46_2013-05-10,36986.2421875
23_46_2013-05-17,31943.740234375
23_46_2013-05-24,32026.240234375
23_46_2013-05-31,30108.841796875
23_46_2013-06-07,31931.751953125
23_46_2013-06-14,29595.15625
23_46_2013-06-21,30286.29296875
23_46_2013-06-28,32818.9609375
23_46_2013-07-05,27684.50390625
23_46_2013-07-12,28396.51953125
23_46_2013-07-19,31525.53125
23_46_2013-07-26,29116.58203125
23_47_2012-11-09,12982.740234375
23_47_2012-12-07,28749.84765625
23_47_2013-03-08,13020.1064453125
23_47_2013-03-15,12964.046875
23_47_2013-05-17,13510.333984375
23_47_2013-05-24,13592.826171875
23_49_2012-11-02,16545.97265625
23_49_2012-11-09,18343.419921875
23_49_2012-11-16,23507.958984375
23_49_2012-11-23,43026.65234375
23_49_2012-11-30,26620.373046875
23_49_2012-12-07,34110.5390625
23_49_2012-12-14,19875.837890625
23_49_2012-12-21,20980.6953125
23_49_2012-12-28,16626.47265625
23_49_2013-01-04,16807.40625
23_49_2013-01-11,15779.1591796875
23_49_2013-01-18,18683.537109375
23_49_2013-01-25,19635.255859375
23_49_2013-02-01,3111.25048828125
23_49_2013-02-08,12598.431640625
23_49_2013-02-15,20359.75
23_49_2013-02-22,20743.251953125
23_49_2013-03-01,20429.80078125
23_49_2013-03-08,18380.78515625
23_49_2013-03-15,18324.724609375
23_49_2013-03-22,20399.7734375
23_49_2013-03-29,21859.17578125
23_49_2013-04-05,20490.814453125
23_49_2013-04-12,18849.62890625
23_49_2013-04-19,19050.91015625
23_49_2013-04-26,19712.986328125
23_49_2013-05-03,16504.9609375
23_49_2013-05-10,23913.525390625
23_49_2013-05-17,18871.013671875
23_49_2013-05-24,18953.513671875
23_49_2013-05-31,17036.12890625
23_49_2013-06-07,18859.029296875
23_49_2013-06-14,16522.43359375
23_49_2013-06-21,17213.572265625
23_49_2013-06-28,19746.24609375
23_49_2013-07-05,14611.779296875
23_49_2013-07-12,15323.802734375
23_49_2013-07-19,18452.822265625
23_49_2013-07-26,16043.869140625
23_50_2012-11-02,9344.8642578125
23_50_2012-11-09,11142.310546875
23_50_2012-11-16,16306.849609375
23_50_2012-11-23,35825.51171875
23_50_2012-11-30,19419.26171875
23_50_2012-12-07,26909.416015625
23_50_2012-12-14,12674.7294921875
23_50_2012-12-21,13779.587890625
23_50_2012-12-28,9425.361328125
23_50_2013-01-04,9606.296875
23_50_2013-01-11,8578.0517578125
23_50_2013-01-18,11482.4189453125
23_50_2013-01-25,12434.146484375
23_50_2013-02-01,-4089.85986328125
23_50_2013-02-08,5397.32373046875
23_50_2013-02-15,13158.6416015625
23_50_2013-02-22,13542.1513671875
23_50_2013-03-01,13228.685546875
23_50_2013-03-08,11179.677734375
23_50_2013-03-15,11123.6181640625
23_50_2013-03-22,13198.669921875
23_50_2013-03-29,14658.0654296875
23_50_2013-04-05,13289.7060546875
23_50_2013-04-12,11648.5185546875
23_50_2013-04-19,11849.798828125
23_50_2013-04-26,12511.8828125
23_50_2013-05-03,9303.8583984375
23_50_2013-05-10,16712.416015625
23_50_2013-05-17,11669.9072265625
23_50_2013-05-24,11752.4013671875
23_50_2013-05-31,9835.013671875
23_50_2013-06-07,11657.9228515625
23_50_2013-06-14,9321.318359375
23_50_2013-06-21,10012.4619140625
23_50_2013-06-28,12545.1328125
23_50_2013-07-05,7410.66748046875
23_50_2013-07-12,8122.693359375
23_50_2013-07-19,11251.7138671875
23_50_2013-07-26,8842.759765625
23_52_2012-11-02,13381.84375
23_52_2012-11-09,15179.2900390625
23_52_2012-11-16,20343.826171875
23_52_2012-11-23,39862.484375
23_52_2012-11-30,23456.248046875
23_52_2012-12-07,30946.390625
23_52_2012-12-14,16711.703125
23_52_2012-12-21,17816.564453125
23_52_2012-12-28,13462.34375
23_52_2013-01-04,13643.27734375
23_52_2013-01-11,12615.03125
23_52_2013-01-18,15519.3984375
23_52_2013-01-25,16471.126953125
23_52_2013-02-01,-52.88133239746094
23_52_2013-02-08,9434.294921875
23_52_2013-02-15,17195.62109375
23_52_2013-02-22,17579.125
23_52_2013-03-01,17265.666015625
23_52_2013-03-08,15216.6591796875
23_52_2013-03-15,15160.6005859375
23_52_2013-03-22,17235.640625
23_52_2013-03-29,18695.04296875
23_52_2013-04-05,17326.6796875
23_52_2013-04-12,15685.4990234375
23_52_2013-04-19,15886.7822265625
23_52_2013-04-26,16548.86328125
23_52_2013-05-03,13340.8388671875
23_52_2013-05-10,20749.39453125
23_52_2013-05-17,15706.8876953125
23_52_2013-05-24,15789.3818359375
23_52_2013-05-31,13871.998046875
23_52_2013-06-07,15694.908203125
23_52_2013-06-14,13358.2900390625
23_52_2013-06-21,14049.4423828125
23_52_2013-06-28,16582.111328125
23_52_2013-07-05,11447.6474609375
23_52_2013-07-12,12159.6708984375
23_52_2013-07-19,15288.693359375
23_52_2013-07-26,12879.740234375
23_54_2012-11-02,9803.7392578125
23_54_2012-11-09,11601.1884765625
23_54_2012-11-16,16765.72265625
23_54_2012-11-23,36284.375
23_54_2012-11-30,19878.13671875
23_54_2012-12-07,27368.29296875
23_54_2012-12-14,13133.607421875
23_54_2012-12-21,14238.4638671875
23_54_2012-12-28,9884.240234375
23_54_2013-01-04,10065.177734375
23_54_2013-01-11,9036.9267578125
23_54_2013-02-01,-3630.9833984375
23_54_2013-02-15,13617.5185546875
23_54_2013-02-22,14001.0185546875
23_54_2013-03-01,13687.564453125
23_54_2013-03-08,11638.5537109375
23_54_2013-03-15,11582.494140625
23_54_2013-03-22,13657.5390625
23_54_2013-04-12,12107.390625
23_54_2013-04-19,12308.671875
23_54_2013-05-03,9762.7353515625
23_54_2013-05-10,17171.291015625
23_54_2013-05-17,12128.7822265625
23_54_2013-06-07,12116.80078125
23_54_2013-06-21,10471.3388671875
23_54_2013-07-12,8581.568359375
23_54_2013-07-19,11710.58984375
23_54_2013-07-26,9301.6328125
23_55_2012-11-02,20309.794921875
23_55_2012-11-09,22107.236328125
23_55_2012-11-16,27271.771484375
23_55_2012-11-23,46790.4375
23_55_2012-11-30,30384.193359375
23_55_2012-12-07,37874.33984375
23_55_2012-12-14,23639.646484375
23_55_2012-12-21,24744.509765625
23_55_2012-12-28,20390.28125
23_55_2013-01-04,20571.2265625
23_55_2013-01-11,19542.98046875
23_55_2013-01-18,22447.34765625
23_55_2013-01-25,23399.068359375
23_55_2013-02-01,6875.06591796875
23_55_2013-02-08,16362.2412109375
23_55_2013-02-15,24123.552734375
23_55_2013-02-22,24507.064453125
23_55_2013-03-01,24193.609375
23_55_2013-03-08,22144.59765625
23_55_2013-03-15,22088.533203125
23_55_2013-03-22,24163.591796875
23_55_2013-03-29,25622.99609375
23_55_2013-04-05,24254.630859375
23_55_2013-04-12,22613.4375
23_55_2013-04-19,22814.720703125
23_55_2013-04-26,23476.8046875
23_55_2013-05-03,20268.779296875
23_55_2013-05-10,27677.341796875
23_55_2013-05-17,22634.8359375
23_55_2013-05-24,22717.333984375
23_55_2013-05-31,20799.94140625
23_55_2013-06-07,22622.845703125
23_55_2013-06-14,20286.236328125
23_55_2013-06-21,20977.384765625
23_55_2013-06-28,23510.056640625
23_55_2013-07-05,18375.595703125
23_55_2013-07-12,19087.615234375
23_55_2013-07-19,22216.6328125
23_55_2013-07-26,19807.6796875
23_56_2012-11-02,14583.4765625
23_56_2012-11-09,16380.9326171875
23_56_2012-11-16,21545.46484375
23_56_2012-11-23,41064.140625
23_56_2012-11-30,24657.87890625
23_56_2012-12-07,32148.041015625
23_56_2012-12-14,17913.341796875
23_56_2012-12-21,19018.19921875
23_56_2012-12-28,14663.982421875
23_56_2013-01-04,14844.9228515625
23_56_2013-01-11,13816.666015625
23_56_2013-01-18,16721.0390625
23_56_2013-01-25,17672.765625
23_56_2013-02-01,1148.75537109375
23_56_2013-02-08,10635.9365234375
23_56_2013-02-15,18397.255859375
23_56_2013-02-22,18780.767578125
23_56_2013-03-01,18467.296875
23_56_2013-03-08,16418.2890625
23_56_2013-03-15,16362.2421875
23_56_2013-03-22,18437.283203125
23_56_2013-03-29,19896.68359375
23_56_2013-04-05,18528.322265625
23_56_2013-04-12,16887.138671875
23_56_2013-04-19,17088.416015625
23_56_2013-04-26,17750.501953125
23_56_2013-05-03,14542.4736328125
23_56_2013-05-10,21951.033203125
23_56_2013-05-17,16908.5234375
23_56_2013-05-24,16991.01953125
23_56_2013-05-31,15073.6279296875
23_56_2013-06-07,16896.5390625
23_56_2013-06-14,14559.931640625
23_56_2013-06-21,15251.0791015625
23_56_2013-06-28,17783.751953125
23_56_2013-07-05,12649.2841796875
23_56_2013-07-12,13361.310546875
23_56_2013-07-19,16490.33203125
23_56_2013-07-26,14081.3740234375
23_58_2012-11-02,12060.6142578125
23_58_2012-11-09,13858.064453125
23_58_2012-11-16,19022.59765625
23_58_2012-11-23,38541.2578125
23_58_2012-11-30,22135.00390625
23_58_2012-12-07,29625.15625
23_58_2012-12-14,15390.46875
23_58_2012-12-21,16495.337890625
23_58_2012-12-28,12141.107421875
23_58_2013-01-04,12322.048828125
23_58_2013-01-11,11293.7958984375
23_58_2013-01-18,14198.1728515625
23_58_2013-01-25,15149.89453125
23_58_2013-02-01,-1374.1142578125
23_58_2013-02-08,8113.0703125
23_58_2013-02-15,15874.39453125
23_58_2013-02-22,16257.896484375
23_58_2013-03-01,15944.4326171875
23_58_2013-03-08,13895.4208984375
23_58_2013-03-15,13839.3671875
23_58_2013-03-22,15914.416015625
23_58_2013-03-29,17373.814453125
23_58_2013-04-05,16005.45703125
23_58_2013-04-12,14364.263671875
23_58_2013-04-19,14565.5517578125
23_58_2013-04-26,15227.630859375
23_58_2013-05-03,12019.611328125
23_58_2013-05-10,19428.166015625
23_58_2013-05-17,14385.6552734375
23_58_2013-05-24,14468.1474609375
23_58_2013-05-31,12550.765625
23_58_2013-06-07,14373.671875
23_58_2013-06-14,12037.0625
23_58_2013-06-21,12728.2109375
23_58_2013-06-28,15260.8828125
23_58_2013-07-05,10126.4189453125
23_58_2013-07-12,10838.44140625
23_58_2013-07-19,13967.4609375
23_58_2013-07-26,11558.505859375
23_59_2012-11-02,12156.123046875
23_59_2012-11-09,13953.5654296875
23_59_2012-11-16,19118.109375
23_59_2012-11-23,38636.796875
23_59_2012-11-30,22230.529296875
23_59_2012-12-07,29720.67578125
23_59_2012-12-14,15485.98828125
23_59_2012-12-21,16590.845703125
23_59_2012-12-28,12236.6279296875
23_59_2013-01-04,12417.568359375
23_59_2013-01-11,11389.3056640625
23_59_2013-01-18,14293.6884765625
23_59_2013-01-25,15245.412109375
23_59_2013-02-01,-1278.5980224609375
23_59_2013-02-08,8208.58203125
23_59_2013-02-15,15969.8955078125
23_59_2013-02-22,16353.40625
23_59_2013-03-01,16039.94921875
23_59_2013-03-08,13990.939453125
23_59_2013-03-15,13934.8828125
23_59_2013-03-22,16009.9326171875
23_59_2013-03-29,17469.330078125
23_59_2013-04-05,16100.96875
23_59_2013-04-12,14459.7783203125
23_59_2013-04-19,14661.060546875
23_59_2013-04-26,15323.1435546875
23_59_2013-05-03,12115.1181640625
23_59_2013-05-10,19523.68359375
23_59_2013-05-17,14481.1650390625
23_59_2013-05-24,14563.662109375
23_59_2013-05-31,12646.275390625
23_59_2013-06-07,14469.1845703125
23_59_2013-06-14,12132.578125
23_59_2013-06-21,12823.7275390625
23_59_2013-06-28,15356.400390625
23_59_2013-07-05,10221.9287109375
23_59_2013-07-12,10933.9521484375
23_59_2013-07-19,14062.96875
23_59_2013-07-26,11654.0185546875
23_60_2012-11-02,12498.3291015625
23_60_2012-11-09,14295.7802734375
